id,date,text,views,forwards,replies,reactions
19130,2025-06-06 13:12:40+00:00,"С таким бьюти-набором наши коллеги Алина и Лиза летали в офис Золотого Яблока в Дубае✈️

Увлажнение, минимум декора и SPF — их мастхэвы для жаркого климата оставили в комментариях.

Реклама",117991,47,30,"{""ReactionEmoji(emoticon='❤')"": 691, 'ReactionCustomEmoji(document_id=5294214784856649592)': 346, ""ReactionEmoji(emoticon='🔥')"": 185, ""ReactionEmoji(emoticon='⚡')"": 55, ""ReactionEmoji(emoticon='👍')"": 31, ""ReactionEmoji(emoticon='😇')"": 17, ""ReactionEmoji(emoticon='😁')"": 16, ""ReactionEmoji(emoticon='😍')"": 15}"
19129,2025-06-06 11:23:29+00:00,"Не можем писать посты, генерируем промокоды⚡️

Ты тоже можешь сделать это здесь @GAGetPromoBot! 

Как пользоваться ботом:

➖ пройди авторизацию 
➖запусти генератор и получи промокод: если условия нравятся, нажми «забрать» и получи промокод, а если нет ➖ запусти генератор снова.

Всего у тебя 3 попытки! Осторожно, вернуться к предыдущему предложению генератора уже не получится.",109405,506,140,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 542, ""ReactionEmoji(emoticon='❤')"": 287, ""ReactionEmoji(emoticon='🔥')"": 123, ""ReactionEmoji(emoticon='⚡')"": 45, ""ReactionEmoji(emoticon='👍')"": 27, ""ReactionEmoji(emoticon='😁')"": 15, ""ReactionEmoji(emoticon='😍')"": 11, ""ReactionEmoji(emoticon='😇')"": 6}"
19128,2025-06-06 11:23:04+00:00,,98065,7,6,"{""ReactionEmoji(emoticon='❤')"": 345, 'ReactionCustomEmoji(document_id=5294214784856649592)': 234, ""ReactionEmoji(emoticon='😍')"": 84, ""ReactionEmoji(emoticon='👍')"": 57, ""ReactionEmoji(emoticon='🔥')"": 13, ""ReactionEmoji(emoticon='⚡')"": 11, ""ReactionEmoji(emoticon='😁')"": 10, ""ReactionEmoji(emoticon='😇')"": 6}"
19127,2025-06-06 07:44:45+00:00,,119731,234,0,{}
19126,2025-06-06 07:44:45+00:00,"Если бы новый аромат United Colors of Benetton был сторис, его бы пересылали всем подругам🩷

Blush Cherry звучит харизматично, дерзко и очень по-летнему: сочные ягоды, пралине, вишня и мох. Бонус? За его покупку дарим фирменную яркую косметичку! Аромат подойдет тем, кто любит быть в кадре и ломать стереотипы. 

Также эта акция действует при покупке аромата-хита Golden Vanilla со сладко-цветочными нотами лаванды, ванили и нероли. 

Все подробности здесь. 

Реклама",120693,232,67,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 613, ""ReactionEmoji(emoticon='❤')"": 362, ""ReactionEmoji(emoticon='🔥')"": 140, ""ReactionEmoji(emoticon='⚡')"": 41, ""ReactionEmoji(emoticon='👍')"": 24, ""ReactionEmoji(emoticon='😍')"": 16, ""ReactionEmoji(emoticon='😁')"": 13, ""ReactionEmoji(emoticon='😇')"": 7}"
19125,2025-06-06 05:03:05+00:00,"Больше, больше, еще больше! С промокодом БОЛЬШЕ доп. скидка растет вместе с заказом от –5% до –25%🍐

Добавляйте больше товаров в корзину, вводите промокод и смотрите, как уменьшается сумма покупки.

Только до 8 июня включительно. Подробные условия и исключения здесь.",111886,172,93,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 582, ""ReactionEmoji(emoticon='❤')"": 319, ""ReactionEmoji(emoticon='👍')"": 127, ""ReactionEmoji(emoticon='🔥')"": 57, ""ReactionEmoji(emoticon='😍')"": 17, ""ReactionEmoji(emoticon='😁')"": 10, ""ReactionEmoji(emoticon='😇')"": 10, ""ReactionEmoji(emoticon='⚡')"": 6}"
19124,2025-06-05 14:06:24+00:00,,125530,118,0,{}
19123,2025-06-05 14:06:24+00:00,"#летнийчелленджGA продолжается💛

Пост для тех, кто путешествует налегке! Собрали советы, которые помогут сделать невозможное собрать рюкзак для ручной клади, чтобы все поместилось. 

Сохраняйте пост и пишите в комментариях, что самое необычное брали с собой в отпуск? Случайным образом выберем 3 счастливчиков и подарим им по 1 500 бонусов. Результаты объявим в следующем посте с хештегом #летнийчелленджGA

А здесь оставляем список победителей прошлого поста🍀
Алена Попкова @Ale_na_Popkova
Ника @Kisulya_kisa
Людовик @LyudmilaPinaeva",128992,117,557,"{""ReactionEmoji(emoticon='❤')"": 636, 'ReactionCustomEmoji(document_id=5294214784856649592)': 283, ""ReactionEmoji(emoticon='🔥')"": 133, ""ReactionEmoji(emoticon='😍')"": 40, ""ReactionEmoji(emoticon='👍')"": 30, ""ReactionEmoji(emoticon='😁')"": 18, ""ReactionEmoji(emoticon='⚡')"": 17, ""ReactionEmoji(emoticon='😇')"": 17}"
19122,2025-06-05 13:03:19+00:00,"⚡️В прямом эфире разбираемся, нужно ли использовать санскрин каждый день. Катя Кеняйкина расскажет, для чего нам SPF и спасает ли он от морщинок!",110877,1,0,"{""ReactionEmoji(emoticon='❤')"": 374, 'ReactionCustomEmoji(document_id=5294214784856649592)': 172, ""ReactionEmoji(emoticon='😍')"": 80, ""ReactionEmoji(emoticon='⚡')"": 43, ""ReactionEmoji(emoticon='👍')"": 19, ""ReactionEmoji(emoticon='🔥')"": 13, ""ReactionEmoji(emoticon='😁')"": 13, ""ReactionEmoji(emoticon='😇')"": 6}"
19121,2025-06-05 12:25:15+00:00,,121960,2466,0,{}
19120,2025-06-05 12:25:15+00:00,Москва! Labubu в наличии на сайте и в приложении. Заказывайте тут💛,124170,2496,197,"{""ReactionEmoji(emoticon='❤')"": 986, 'ReactionCustomEmoji(document_id=5294214784856649592)': 558, ""ReactionEmoji(emoticon='😁')"": 325, ""ReactionEmoji(emoticon='⚡')"": 94, ""ReactionEmoji(emoticon='🔥')"": 38, ""ReactionEmoji(emoticon='😍')"": 32, ""ReactionEmoji(emoticon='👍')"": 31, ""ReactionEmoji(emoticon='😇')"": 23}"
19119,2025-06-05 12:04:23+00:00,,107495,55,2,"{""ReactionEmoji(emoticon='❤')"": 443, 'ReactionCustomEmoji(document_id=5328140791657297056)': 208, ""ReactionEmoji(emoticon='🔥')"": 121, ""ReactionEmoji(emoticon='😍')"": 82, ""ReactionEmoji(emoticon='👍')"": 27, ""ReactionEmoji(emoticon='😁')"": 8, ""ReactionEmoji(emoticon='⚡')"": 5, ""ReactionEmoji(emoticon='😇')"": 3}"
19118,2025-06-05 12:02:48+00:00,"Санкт-Петербург, пункты выдачи заказов Золотого Яблока есть теперь и у вас! Да еще целых два🍐

Красивые, яркие, с комфортной зоной для отдыха — добавляйте адреса на свою карту в телефоне: 

📍Московский проспект, д. 136А, метро Московские ворота.
📍Средний проспект Васильевского острова, 19, метро Василеостровская.

Самое приятное — за доставку с самовывозом из ПВЗ мы вернем вам 5% бонусами на карту клиента! Для этого: 

1) добавьте нужные товары в корзину и перейдите к оформлению заказа;
2) выберите способ доставки «самовывоз» и тип пункта выдачи «ПВЗ Золотое Яблоко».

Всё о самовывозе из новых ПВЗ можно узнать здесь.",113902,164,67,"{""ReactionEmoji(emoticon='❤')"": 533, ""ReactionEmoji(emoticon='🔥')"": 146, ""ReactionEmoji(emoticon='😍')"": 122, 'ReactionCustomEmoji(document_id=5328140791657297056)': 111, ""ReactionEmoji(emoticon='👍')"": 36, ""ReactionEmoji(emoticon='⚡')"": 19, ""ReactionEmoji(emoticon='😁')"": 8, ""ReactionEmoji(emoticon='😇')"": 1}"
19117,2025-06-05 12:01:58+00:00,,100773,26,4,"{'ReactionCustomEmoji(document_id=5328140791657297056)': 483, ""ReactionEmoji(emoticon='❤')"": 234, ""ReactionEmoji(emoticon='😍')"": 119, ""ReactionEmoji(emoticon='😇')"": 51, ""ReactionEmoji(emoticon='🔥')"": 22, ""ReactionEmoji(emoticon='👍')"": 21, ""ReactionEmoji(emoticon='⚡')"": 17, ""ReactionEmoji(emoticon='😁')"": 16}"
19116,2025-06-05 08:36:42+00:00,"Причина, по которой мы снова зашли в Золотое Яблоко — новинки Erborian🌟

Его культовые BB- и СС-кремы в нашей косметичке обновляются постоянно, поэтому обязательно тестим новый дроп: 

— солнцезащитная сыворотка для лица SPF 50+ с юзу и ниацинамидом спасет кожу от агрессивного солнца, уменьшит пигментные пятна и укрепит кожный барьер. Мастхэв на лето.

— в составе дневного крема для лица Ginseng Infusion есть корейский суперингредиент! Это растительная альтернатива ретинолу — женьшень. Вместе с пептидами он возвращает тонус и разглаживает мелкие морщинки уже за три минуты (за 28 дней кожа заметно преображается). 

Реклама",116495,74,34,"{""ReactionEmoji(emoticon='❤')"": 586, 'ReactionCustomEmoji(document_id=5328140791657297056)': 214, ""ReactionEmoji(emoticon='👍')"": 150, ""ReactionEmoji(emoticon='😁')"": 35, ""ReactionEmoji(emoticon='🔥')"": 18, ""ReactionEmoji(emoticon='😍')"": 17, ""ReactionEmoji(emoticon='😇')"": 11, ""ReactionEmoji(emoticon='⚡')"": 10}"
